ts,beam_id,power,wave,pulse,err,date,shift,laser_type,status
1670224888,13,31.327068,45.9634,2.5545583,0,2022-12-05 07:21:28,morning,Diode,OK
1670231455,4,51.08399,24.56057,5.695867,0,2022-12-05 09:10:55,morning,Excimer,OK
1670247658,64,41.932487,32.77125,29.97399,0,2022-12-05 13:40:58,morning,Excimer,OK
1670254665,7,62.000362,79.50817,0.095858775,0,2022-12-05 15:37:45,day,Fiber,OK
1670258094,91,16.31085,74.48022,8.824074,0,2022-12-05 16:34:54,day,Nd:YAG,OK
1670270000,48,66.326324,66.109886,1.3978068,0,2022-12-05 19:53:20,day,Diode,OK
1670305819,24,46.17951,47.030144,3.6680737,0,2022-12-06 05:50:19,night,Excimer,OK
1670308181,12,40.79393,40.391487,7.63248,0,2022-12-06 06:29:41,morning,Fiber,OK
1670349078,52,60.150047,75.70274,9.565932,0,2022-12-06 17:51:18,day,Fiber,OK
1670354917,32,33.28309,82.78374,4.559188,0,2022-12-06 19:28:37,day,Fiber,OK
1670365680,97,44.96208,49.813812,0.7231615,0,2022-12-06 22:28:00,night,Fiber,OK
1670386270,43,66.11177,45.124043,3.6217756,0,2022-12-07 04:11:10,night,Diode,OK
1670404735,93,65.70761,55.20334,11.101607,0,2022-12-07 09:18:55,morning,Diode,OK
1670418796,76,45.66786,74.05738,16.143818,0,2022-12-07 13:13:16,morning,Nd:YAG,OK
1670448473,30,61.290714,35.56678,3.5918102,0,2022-12-07 21:27:53,day,CO2,OK
1670461341,35,46.204353,55.144356,21.493925,0,2022-12-08 01:02:21,night,CO2,OK
1670472027,91,47.51649,40.9821,2.6091225,0,2022-12-08 04:00:27,night,Nd:YAG,OK
1670477446,2,48.000053,10.986394,2.5883965,0,2022-12-08 05:30:46,night,Fiber,OK
1670481864,55,68.53455,46.815353,9.74152,0,2022-12-08 06:44:24,morning,CO2,OK
1670491651,3,13.155128,82.008224,14.867049,0,2022-12-08 09:27:31,morning,Diode,OK
1670494632,67,52.280712,56.126938,119.206055,0,2022-12-08 10:17:12,morning,Fiber,OK
1670496499,14,48.325584,10.708733,2.6067,0,2022-12-08 10:48:19,morning,Excimer,OK
1670508016,45,320.96094,429.71603,10.977186,0,2022-12-08 14:00:16,day,CO2,WARNING
1670523992,86,38.893562,36.631073,7.6977415,0,2022-12-08 18:26:32,day,Nd:YAG,OK
1670533169,59,51.091652,260.11533,1.6563932,0,2022-12-08 20:59:29,day,Excimer,OK
1670572625,62,32.269314,55.593212,13.10341,0,2022-12-09 07:57:05,morning,Fiber,OK
1670575946,39,40.262726,43.24505,6.7893963,0,2022-12-09 08:52:26,morning,Excimer,OK
1670580953,53,66.15891,61.921658,15.710919,0,2022-12-09 10:15:53,morning,Diode,OK
1670609399,35,38.796413,28.303907,8.386342,0,2022-12-09 18:09:59,day,CO2,OK
1670628805,31,5.829286,57.977955,16.689447,0,2022-12-09 23:33:25,night,Nd:YAG,WARNING
1670633169,71,61.78581,68.18488,13.401055,0,2022-12-10 00:46:09,night,Nd:YAG,OK
1670658521,37,23.993813,76.04588,11.829313,0,2022-12-10 07:48:41,morning,Fiber,OK
1670662590,15,70.35004,321.63013,9.430566,0,2022-12-10 08:56:30,morning,CO2,OK
1670665509,36,9.060276,11.155181,17.334337,0,2022-12-10 09:45:09,morning,Nd:YAG,WARNING
1670674496,37,72.921814,50.928963,3.2305026,0,2022-12-10 12:14:56,morning,Fiber,OK
1670679469,82,40.184467,72.69257,2.7425058,0,2022-12-10 13:37:49,morning,Fiber,OK
1670687223,67,83.90996,69.57377,5.510174,0,2022-12-10 15:47:03,day,Fiber,OK
1670715205,85,46.660397,57.037945,4.239095,0,2022-12-10 23:33:25,night,CO2,OK
1670725258,42,25.465614,118.649414,13.9656315,0,2022-12-11 02:20:58,night,Fiber,OK
1670806566,63,52.52114,6.828475,3.586097,0,2022-12-12 00:56:06,night,Diode,OK
1670810715,48,47.72219,88.935135,4.0912843,0,2022-12-12 02:05:15,night,Diode,OK
1670818845,84,37.258125,46.15924,16.202127,0,2022-12-12 04:20:45,night,Excimer,OK
1670835094,91,47.730312,52.263138,2.6474173,0,2022-12-12 08:51:34,morning,Nd:YAG,OK
1670840759,33,48.44432,50.40442,7.4517174,0,2022-12-12 10:25:59,morning,Diode,OK
1670877245,10,2.086397,66.08155,137.9484,0,2022-12-12 20:34:05,day,CO2,WARNING
1670890397,47,46.307236,18.97627,2.3874874,0,2022-12-13 00:13:17,night,Fiber,OK
1670954572,9,99.49235,43.840534,14.821685,0,2022-12-13 18:02:52,day,Excimer,OK
1670966591,94,52.522694,47.739143,1.375558,0,2022-12-13 21:23:11,day,Excimer,OK
1670989792,38,41.081913,37.25625,6.7899575,0,2022-12-14 03:49:52,night,Diode,OK
1671003612,60,62.479862,75.8667,20.00098,0,2022-12-14 07:40:12,morning,CO2,OK
1671031298,53,29.731539,14.529205,2.0955625,0,2022-12-14 15:21:38,day,Diode,OK
1671051417,14,49.749874,48.890476,4.253583,0,2022-12-14 20:56:57,day,Excimer,OK
1671063835,93,38.432896,44.64518,1.5966179,0,2022-12-15 00:23:55,night,Diode,OK
1671075416,40,19.17413,96.49611,0.4417774,0,2022-12-15 03:36:56,night,CO2,OK
1671095952,59,84.946106,11.449678,6.1711445,0,2022-12-15 09:19:12,morning,Excimer,OK
1671100981,4,7.9603534,86.086624,0.15562724,0,2022-12-15 10:43:01,morning,Excimer,WARNING
1671139406,59,62.76513,47.370216,6.8767405,0,2022-12-15 21:23:26,day,Excimer,OK
1671152138,73,64.47074,19.820066,10.754741,0,2022-12-16 00:55:38,night,Diode,OK
1671171377,31,24.267271,51.33684,10.743226,0,2022-12-16 06:16:17,morning,Nd:YAG,OK
1671178602,21,41.412388,49.94314,6.864377,0,2022-12-16 08:16:42,morning,Nd:YAG,OK
1671186359,39,432.16754,64.54579,3.928366,0,2022-12-16 10:25:59,morning,Excimer,WARNING
1671248800,25,46.97293,17.466173,7.790813,0,2022-12-17 03:46:40,night,CO2,OK
1671257831,79,5.187331,110.665825,4.937878,0,2022-12-17 06:17:11,morning,Excimer,WARNING
1671285745,76,48.53081,70.021614,66.114365,0,2022-12-17 14:02:25,day,Nd:YAG,OK
1671291264,83,3.405302,65.03488,2.073422,0,2022-12-17 15:34:24,day,Diode,WARNING
1671305632,25,44.706116,88.63272,4.790382,0,2022-12-17 19:33:52,day,CO2,OK
1671308234,29,34.118446,84.56464,4.7038803,0,2022-12-17 20:17:14,day,Excimer,OK
1671337624,8,29.961544,70.88553,0.7644117,0,2022-12-18 04:27:04,night,Diode,OK
1671350877,31,68.34556,78.615005,8.614217,0,2022-12-18 08:07:57,morning,Nd:YAG,OK
1671373129,67,332.4972,53.092068,14.503586,0,2022-12-18 14:18:49,day,Fiber,WARNING
1671379079,7,41.558975,71.23621,7.572591,0,2022-12-18 15:57:59,day,Fiber,OK
1671397618,12,60.124058,73.46711,0.8903741,0,2022-12-18 21:06:58,day,Fiber,OK
1671403980,49,283.29742,62.31381,0.18405524,0,2022-12-18 22:53:00,night,Excimer,WARNING
1671430398,42,42.54199,19.470362,4.145808,0,2022-12-19 06:13:18,morning,Fiber,OK
1671444147,64,69.553154,76.8154,2.315495,0,2022-12-19 10:02:27,morning,Excimer,OK
1671456371,23,58.32824,47.590305,90.42478,0,2022-12-19 13:26:11,morning,Diode,OK
1671463948,71,90.13857,44.915417,29.707644,0,2022-12-19 15:32:28,day,Nd:YAG,OK
1671506087,30,35.05129,345.05258,14.454168,0,2022-12-20 03:14:47,night,CO2,OK
1671515319,14,44.838367,31.20908,5.767577,0,2022-12-20 05:48:39,night,Excimer,OK
1671523730,47,43.02735,43.187923,2.331328,0,2022-12-20 08:08:50,morning,Fiber,OK
1671534124,33,359.0996,52.088024,5.71171,0,2022-12-20 11:02:04,morning,Diode,WARNING
1671574906,80,31.548899,77.60814,8.904526,0,2022-12-20 22:21:46,night,CO2,OK
1671579710,80,19.029764,97.335724,15.423257,0,2022-12-20 23:41:50,night,CO2,OK
1671596019,38,298.14505,86.38676,13.276216,0,2022-12-21 04:13:39,night,Diode,WARNING
1671609197,97,60.811447,30.956717,7.8433785,0,2022-12-21 07:53:17,morning,Fiber,OK
1671683222,48,19.72041,51.93157,14.81213,0,2022-12-22 04:27:02,night,Diode,OK
1671737485,15,81.08506,39.81379,5.3603344,0,2022-12-22 19:31:25,day,CO2,OK
1671772512,46,68.04278,17.733475,9.001418,0,2022-12-23 05:15:12,night,Nd:YAG,OK
1671772766,17,31.603243,66.62693,2.6084292,0,2022-12-23 05:19:26,night,Fiber,OK
1671784502,80,60.692715,28.364538,15.850191,0,2022-12-23 08:35:02,morning,CO2,OK
1671799902,3,64.91584,375.91602,9.179639,0,2022-12-23 12:51:42,morning,Diode,OK
1671804858,18,22.717447,50.454105,2.8589785,0,2022-12-23 14:14:18,day,Diode,OK
1671814458,10,57.36195,40.762478,18.858025,0,2022-12-23 16:54:18,day,CO2,OK
1671844248,95,52.57237,47.832424,4.7561965,0,2022-12-24 01:10:48,night,CO2,OK
1671845159,93,77.330536,45.38169,17.85029,0,2022-12-24 01:25:59,night,Diode,OK
1671856609,55,24.982496,11.561926,11.452323,0,2022-12-24 04:36:49,night,CO2,OK
1671876727,38,41.210094,63.217525,1.2612909,0,2022-12-24 10:12:07,morning,Diode,OK
1671887095,79,90.95364,99.692955,1.1763417,0,2022-12-24 13:04:55,morning,Excimer,OK
1671887439,81,96.462654,26.81048,1.4219774,0,2022-12-24 13:10:39,morning,Nd:YAG,OK
1671892362,59,17.178898,109.838806,5.0685377,0,2022-12-24 14:32:42,day,Excimer,OK
1671907771,21,76.86277,46.917477,10.6905775,0,2022-12-24 18:49:31,day,Nd:YAG,OK
1671966955,33,59.537308,30.872267,12.089955,0,2022-12-25 11:15:55,morning,Diode,OK
1671983086,48,51.139366,56.45498,9.377571,0,2022-12-25 15:44:46,day,Diode,OK
1672006310,22,76.1287,43.63595,8.931955,0,2022-12-25 22:11:50,night,Fiber,OK
1672011059,17,37.9532,49.54635,6.581692,0,2022-12-25 23:30:59,night,Fiber,OK
1672013360,50,53.262897,25.464506,10.124224,0,2022-12-26 00:09:20,night,CO2,OK
1672017212,92,55.459747,41.83256,2.884512,0,2022-12-26 01:13:32,night,Fiber,OK
1672019665,22,31.618471,76.926735,1.3433988,0,2022-12-26 01:54:25,night,Fiber,OK
1672031472,50,82.64522,12.671947,6.0140185,0,2022-12-26 05:11:12,night,CO2,OK
1672033410,33,29.194942,36.650307,140.3951,0,2022-12-26 05:43:30,night,Diode,OK
1672063734,36,31.467154,64.33813,0.38363478,0,2022-12-26 14:08:54,day,Nd:YAG,OK
1672089730,22,10.1404,72.253296,9.698198,0,2022-12-26 21:22:10,day,Fiber,WARNING
1672139211,25,2.9940324,37.517807,85.78682,0,2022-12-27 11:06:51,morning,CO2,WARNING
1672140828,16,51.369907,22.59563,5.1999326,0,2022-12-27 11:33:48,morning,Nd:YAG,OK
1672151723,11,40.040234,24.640894,25.34951,0,2022-12-27 14:35:23,day,Nd:YAG,OK
1672170344,46,52.64941,75.5983,11.583032,0,2022-12-27 19:45:44,day,Nd:YAG,OK
1672183697,67,82.23389,54.300068,3.274417,0,2022-12-27 23:28:17,night,Fiber,OK
1672221760,60,88.77323,89.036224,8.44862,0,2022-12-28 10:02:40,morning,CO2,OK
1672228848,23,51.068516,28.2909,13.839952,0,2022-12-28 12:00:48,morning,Diode,OK
1672241693,45,89.47567,80.40768,2.2962914,0,2022-12-28 15:34:53,day,CO2,OK
1672244879,26,74.92198,62.04308,7.3188634,0,2022-12-28 16:27:59,day,Nd:YAG,OK
1672247289,42,62.229317,56.80757,8.101314,0,2022-12-28 17:08:09,day,Fiber,OK
1672305627,19,38.61155,53.289227,7.919216,0,2022-12-29 09:20:27,morning,Excimer,OK
1672313869,43,17.659035,52.072945,7.6794214,0,2022-12-29 11:37:49,morning,Diode,OK
1672322638,68,64.729805,38.97929,13.122639,0,2022-12-29 14:03:58,day,Diode,OK
1672382482,8,14.79306,58.85544,10.882722,0,2022-12-30 06:41:22,morning,Diode,OK
1672424682,32,66.441696,51.141575,10.684224,0,2022-12-30 18:24:42,day,Fiber,OK
1672470484,70,6.0082936,21.686361,3.3133519,0,2022-12-31 07:08:04,morning,CO2,WARNING
1672490765,77,10.345166,49.41355,5.9455338,0,2022-12-31 12:46:05,morning,Fiber,WARNING
1672493037,64,20.530474,42.63606,7.201027,0,2022-12-31 13:23:57,morning,Excimer,OK
1672494465,86,29.210688,27.144342,5.1278887,0,2022-12-31 13:47:45,morning,Nd:YAG,OK
1672494618,64,36.14062,41.694958,5.548687,0,2022-12-31 13:50:18,morning,Excimer,OK
1672502588,4,50.533386,69.45141,11.712599,0,2022-12-31 16:03:08,day,Excimer,OK
1672512232,17,109.69721,69.13011,2.8684406,0,2022-12-31 18:43:52,day,Fiber,WARNING
1672515859,23,61.993576,68.1426,12.171283,0,2022-12-31 19:44:19,day,Diode,OK
1672522752,20,63.88345,85.58872,3.544051,0,2022-12-31 21:39:12,day,CO2,OK
1672536645,95,61.78458,31.610123,13.5011425,0,2023-01-01 01:30:45,night,CO2,OK
1672540932,59,220.15463,83.77192,3.497965,0,2023-01-01 02:42:12,night,Excimer,WARNING
1672541340,47,18.549564,45.149868,16.376848,0,2023-01-01 02:49:00,night,Fiber,OK
1672551496,91,73.312675,42.30854,8.450641,0,2023-01-01 05:38:16,night,Nd:YAG,OK
1672570252,48,42.381317,73.218376,10.899066,0,2023-01-01 10:50:52,morning,Diode,OK
1672579895,3,71.065285,47.102627,0.6859318,0,2023-01-01 13:31:35,morning,Diode,OK
1672580679,53,68.316925,42.724434,0.61312246,0,2023-01-01 13:44:39,morning,Diode,OK
1672593639,11,48.99772,325.95743,140.1223,0,2023-01-01 17:20:39,day,Nd:YAG,OK
1672605524,88,28.777044,24.519747,7.8432693,0,2023-01-01 20:38:44,day,Diode,OK
1672613831,69,57.41172,22.647806,3.7188187,0,2023-01-01 22:57:11,night,Excimer,OK
1672631769,66,60.469185,50.280148,3.0313404,0,2023-01-02 03:56:09,night,Nd:YAG,OK
1672662670,89,24.776218,28.823584,0.63659346,0,2023-01-02 12:31:10,morning,Excimer,OK
1672724184,98,71.06305,57.26225,3.9864485,0,2023-01-03 05:36:24,night,Diode,OK
1672758181,26,72.87652,33.20993,130.04756,0,2023-01-03 15:03:01,day,Nd:YAG,OK
1672782823,44,28.176647,63.563427,2.045478,0,2023-01-03 21:53:43,day,Excimer,OK
1672785347,23,74.30407,65.20645,8.463482,0,2023-01-03 22:35:47,night,Diode,OK
1672785400,93,22.532925,30.97457,12.122553,0,2023-01-03 22:36:40,night,Diode,OK
1672821258,17,15.356722,57.683945,6.8016043,0,2023-01-04 08:34:18,morning,Fiber,OK
1672836082,69,80.1374,27.517902,7.2928796,0,2023-01-04 12:41:22,morning,Excimer,OK
1672867984,4,35.702152,53.179764,1.2665602,0,2023-01-04 21:33:04,day,Excimer,OK
1672878751,43,32.03761,56.708733,83.97917,0,2023-01-05 00:32:31,night,Diode,OK
1672931751,43,54.799263,52.4995,89.95111,0,2023-01-05 15:15:51,day,Diode,OK
1672944613,59,33.476124,77.757256,5.676778,0,2023-01-05 18:50:13,day,Excimer,OK
1672946600,39,58.690987,60.538048,4.7231765,0,2023-01-05 19:23:20,day,Excimer,OK
1672947548,95,47.964035,66.47081,11.569619,0,2023-01-05 19:39:08,day,CO2,OK
1672950237,44,57.425404,40.558414,15.926962,0,2023-01-05 20:23:57,day,Excimer,OK
1672957956,22,90.11947,32.346474,7.477997,0,2023-01-05 22:32:36,night,Fiber,OK
1672983568,1,37.269955,27.349058,7.9436326,0,2023-01-06 05:39:28,night,Nd:YAG,OK
1672997307,98,4.157355,27.779999,5.697769,0,2023-01-06 09:28:27,morning,Diode,WARNING
1673036142,60,223.74641,55.9551,21.388975,0,2023-01-06 20:15:42,day,CO2,WARNING
1673113496,48,49.910328,65.135025,11.990396,0,2023-01-07 17:44:56,day,Diode,OK
1673133014,66,100.30201,54.960384,16.282623,0,2023-01-07 23:10:14,night,Nd:YAG,OK
1673169494,53,47.945698,57.25442,6.4138174,0,2023-01-08 09:18:14,morning,Diode,OK
1673178559,41,37.99956,73.32495,3.072738,0,2023-01-08 11:49:19,morning,Nd:YAG,OK
1673184621,82,41.478497,62.85947,15.34102,0,2023-01-08 13:30:21,morning,Fiber,OK
1673190317,21,76.18371,32.781265,17.395311,0,2023-01-08 15:05:17,day,Nd:YAG,OK
1673190331,25,69.835594,31.032831,3.810497,0,2023-01-08 15:05:31,day,CO2,OK
1673192136,9,61.74604,43.258133,14.711796,0,2023-01-08 15:35:36,day,Excimer,OK
1673211313,11,53.41756,67.971825,1.4002426,0,2023-01-08 20:55:13,day,Nd:YAG,OK
1673211974,15,31.916773,35.96961,4.743771,0,2023-01-08 21:06:14,day,CO2,OK
1673213641,28,67.74589,74.88165,5.007256,0,2023-01-08 21:34:01,day,Diode,OK
1673239278,62,55.55858,31.29419,8.471626,0,2023-01-09 04:41:18,night,Fiber,OK
1673307485,72,85.18752,97.58242,3.4187756,0,2023-01-09 23:38:05,night,Fiber,OK
1673313193,57,52.69962,64.327995,6.6668077,0,2023-01-10 01:13:13,night,Fiber,OK
1673325234,24,36.718864,48.952057,4.3364353,0,2023-01-10 04:33:54,night,Excimer,OK
1673368742,13,70.82423,14.008371,15.886185,0,2023-01-10 16:39:02,day,Diode,OK
1673405761,7,31.208927,90.28931,5.4792986,0,2023-01-11 02:56:01,night,Fiber,OK
1673410236,48,51.52439,41.424038,7.8678026,0,2023-01-11 04:10:36,night,Diode,OK
1673439772,83,78.49281,54.14659,5.224524,0,2023-01-11 12:22:52,morning,Diode,OK
1673446699,7,23.585464,81.91157,2.9420855,0,2023-01-11 14:18:19,day,Fiber,OK
1673453897,33,23.837563,75.7051,6.846358,0,2023-01-11 16:18:17,day,Diode,OK
1673454684,9,54.854153,51.358295,5.16058,0,2023-01-11 16:31:24,day,Excimer,OK
1673471134,70,22.129187,27.383997,14.2491455,0,2023-01-11 21:05:34,day,CO2,OK
1673484994,11,30.40433,63.1083,10.735055,0,2023-01-12 00:56:34,night,Nd:YAG,OK
1673498211,38,75.02643,38.888954,2.2676237,0,2023-01-12 04:36:51,night,Diode,OK
1673532999,46,426.76917,74.01485,2.5707264,0,2023-01-12 14:16:39,day,Nd:YAG,WARNING
1673541056,64,64.76311,15.316026,2.0583138,0,2023-01-12 16:30:56,day,Excimer,OK
1673567279,49,286.73978,20.69884,6.4161334,0,2023-01-12 23:47:59,night,Excimer,WARNING
1673569687,48,87.864,37.873447,13.443476,0,2023-01-13 00:28:07,night,Diode,OK
1673588971,95,27.90812,85.5549,13.406515,0,2023-01-13 05:49:31,night,CO2,OK
1673618886,62,42.917847,27.678082,17.445715,0,2023-01-13 14:08:06,day,Fiber,OK
1673656300,13,38.16767,38.652847,4.2415023,0,2023-01-14 00:31:40,night,Diode,OK
1673688632,97,33.694073,72.72587,0.4668925,0,2023-01-14 09:30:32,morning,Fiber,OK
1673696986,66,59.952633,52.766663,14.602647,0,2023-01-14 11:49:46,morning,Nd:YAG,OK
1673710081,77,18.353851,43.482384,0.87579465,0,2023-01-14 15:28:01,day,Fiber,OK
1673727964,16,56.506252,47.875286,91.990105,0,2023-01-14 20:26:04,day,Nd:YAG,OK
1673739153,27,35.865192,254.0332,2.2180383,0,2023-01-14 23:32:33,night,Fiber,OK
1673782798,65,22.596443,72.235725,19.124386,0,2023-01-15 11:39:58,morning,CO2,OK
1673795008,74,89.04292,55.62924,13.389543,0,2023-01-15 15:03:28,day,Excimer,OK
1673814838,19,59.979153,38.53923,131.02507,0,2023-01-15 20:33:58,day,Excimer,OK
1673821119,62,8.452921,38.94394,11.873472,0,2023-01-15 22:18:39,night,Fiber,WARNING
1673825713,29,45.316982,71.33919,1.5358236,0,2023-01-15 23:35:13,night,Excimer,OK
1673832034,25,88.13995,0.5557855,4.9057703,0,2023-01-16 01:20:34,night,CO2,OK
1673860722,25,68.06071,47.642315,12.456751,0,2023-01-16 09:18:42,morning,CO2,OK
1673869547,26,70.40618,41.31066,5.41325,0,2023-01-16 11:45:47,morning,Nd:YAG,OK
1673877759,24,64.880775,80.71769,7.5729394,0,2023-01-16 14:02:39,day,Excimer,OK
1673878496,6,108.465324,38.63127,10.92918,0,2023-01-16 14:14:56,day,Nd:YAG,WARNING
1673884673,29,76.61706,59.68275,2.8002315,0,2023-01-16 15:57:53,day,Excimer,OK
1673894031,61,87.38865,33.074535,107.83272,0,2023-01-16 18:33:51,day,Nd:YAG,OK
1673908303,1,43.794895,59.92299,12.1964855,0,2023-01-16 22:31:43,night,Nd:YAG,OK
1673916514,71,22.712154,52.803593,13.732566,0,2023-01-17 00:48:34,night,Nd:YAG,OK
1673930145,81,53.90377,62.505077,2.3085673,0,2023-01-17 04:35:45,night,Nd:YAG,OK
1673937888,72,37.119694,67.245186,3.137906,0,2023-01-17 06:44:48,morning,Fiber,OK
1673956526,60,49.32609,68.99428,4.9597697,0,2023-01-17 11:55:26,morning,CO2,OK
1673971318,83,48.54283,71.405525,6.4143395,0,2023-01-17 16:01:58,day,Diode,OK
1673981335,26,48.21307,53.305,0.2711511,0,2023-01-17 18:48:55,day,Nd:YAG,OK
1673983230,67,98.98936,60.25344,3.3853836,0,2023-01-17 19:20:30,day,Fiber,OK
1674000219,92,41.25952,30.583206,3.9950025,0,2023-01-18 00:03:39,night,Fiber,OK
1674006297,74,71.474785,71.45062,1.4584892,0,2023-01-18 01:44:57,night,Excimer,OK
1674017269,4,73.70369,39.77356,16.9243,0,2023-01-18 04:47:49,night,Excimer,OK
1674052599,66,66.69249,54.70165,5.8738766,0,2023-01-18 14:36:39,day,Nd:YAG,OK
1674072990,50,23.804392,22.618177,1.8369511,0,2023-01-18 20:16:30,day,CO2,OK
1674101221,16,39.711918,84.40796,13.58249,0,2023-01-19 04:07:01,night,Nd:YAG,OK
1674161737,14,45.44838,14.002483,1.934429,0,2023-01-19 20:55:37,day,Excimer,OK
1674176479,0,36.73823,15.416622,2.2369547,0,2023-01-20 01:01:19,night,CO2,OK
1674197795,2,31.701263,82.91188,15.387363,0,2023-01-20 06:56:35,morning,Fiber,OK
1674200405,48,31.087873,410.58563,5.92626,0,2023-01-20 07:40:05,morning,Diode,OK
1674206877,21,56.691326,53.242577,0.9601235,0,2023-01-20 09:27:57,morning,Nd:YAG,OK
1674213005,98,68.514465,27.668577,17.159758,0,2023-01-20 11:10:05,morning,Diode,OK
1674244901,32,52.85641,26.570383,9.272127,0,2023-01-20 20:01:41,day,Fiber,OK
1674270357,41,50.784477,25.415014,11.236745,0,2023-01-21 03:05:57,night,Nd:YAG,OK
1674279056,37,2.9483137,50.48821,1.8998914,0,2023-01-21 05:30:56,night,Fiber,WARNING
1674284203,25,5.6034117,52.232925,1.9144886,0,2023-01-21 06:56:43,morning,CO2,WARNING
1674341839,36,67.74431,105.20914,6.9520674,0,2023-01-21 22:57:19,night,Nd:YAG,OK
1674358695,85,32.58188,10.187152,5.4615703,0,2023-01-22 03:38:15,night,CO2,OK
1674406943,63,7.0160747,38.644066,3.5034173,0,2023-01-22 17:02:23,day,Diode,WARNING
1674408051,37,54.74311,39.97102,95.91852,0,2023-01-22 17:20:51,day,Fiber,OK
1674408252,67,363.5511,87.595,18.563148,0,2023-01-22 17:24:12,day,Fiber,WARNING
1674429106,14,31.981594,15.313058,6.4437056,0,2023-01-22 23:11:46,night,Excimer,OK
1674432251,50,49.29441,40.073227,6.2095485,0,2023-01-23 00:04:11,night,CO2,OK
1674473692,56,39.24281,35.131046,5.0164437,0,2023-01-23 11:34:52,morning,Nd:YAG,OK
1674476568,58,43.489807,44.858864,11.740405,0,2023-01-23 12:22:48,morning,Diode,OK
1674480381,74,53.642918,8.34095,2.562266,0,2023-01-23 13:26:21,morning,Excimer,OK
1674482491,58,84.688614,89.879776,15.276317,0,2023-01-23 14:01:31,day,Diode,OK
1674497838,47,28.761679,340.01917,4.147534,0,2023-01-23 18:17:18,day,Fiber,OK
1674505416,38,4.330105,41.258316,3.2365494,0,2023-01-23 20:23:36,day,Diode,WARNING
1674540173,50,58.357166,18.57027,1.4496264,0,2023-01-24 06:02:53,morning,CO2,OK
1674543287,35,99.490685,54.461704,3.797348,0,2023-01-24 06:54:47,morning,CO2,OK
1674545542,88,73.97534,39.182137,1.9829776,0,2023-01-24 07:32:22,morning,Diode,OK
1674581211,80,29.266497,40.08929,12.94482,0,2023-01-24 17:26:51,day,CO2,OK
1674587481,19,31.58671,8.022446,5.635166,0,2023-01-24 19:11:21,day,Excimer,OK
1674609605,96,47.262722,68.92521,7.432489,0,2023-01-25 01:20:05,night,Nd:YAG,OK
1674682196,86,37.30051,39.077717,126.70629,0,2023-01-25 21:29:56,day,Nd:YAG,OK
1674691598,8,77.302216,79.19377,1.1630362,0,2023-01-26 00:06:38,night,Diode,OK
1674742617,75,63.27088,70.33445,9.472075,0,2023-01-26 14:16:57,day,CO2,OK
1674763726,34,45.298588,34.56289,10.894573,0,2023-01-26 20:08:46,day,Excimer,OK
1674767972,44,39.899162,266.12347,3.9235756,0,2023-01-26 21:19:32,day,Excimer,OK
1674770071,21,29.614647,84.19502,3.0343468,0,2023-01-26 21:54:31,day,Nd:YAG,OK
1674771120,35,54.487186,64.28807,4.9470186,0,2023-01-26 22:12:00,night,CO2,OK
1674780262,72,79.95112,71.07809,2.0008361,0,2023-01-27 00:44:22,night,Fiber,OK
1674797748,67,67.917435,76.77205,0.63251543,0,2023-01-27 05:35:48,night,Fiber,OK
1674834120,44,39.694866,11.842263,8.816986,0,2023-01-27 15:42:00,day,Excimer,OK
1674838657,54,24.416239,45.497913,101.47185,0,2023-01-27 16:57:37,day,Excimer,OK
1674850672,42,46.75226,88.2966,8.0221405,0,2023-01-27 20:17:52,day,Fiber,OK
1674852663,32,48.64826,31.22597,15.562134,0,2023-01-27 20:51:03,day,Fiber,OK
1674857390,5,65.51617,60.14391,5.4840226,0,2023-01-27 22:09:50,night,CO2,OK
1674861834,47,45.15583,52.590027,10.796517,0,2023-01-27 23:23:54,night,Fiber,OK
1674863092,22,67.05495,25.763775,9.797902,0,2023-01-27 23:44:52,night,Fiber,OK
1674881399,6,41.800682,102.2134,10.717555,0,2023-01-28 04:49:59,night,Nd:YAG,OK
1674901562,42,7.570443,60.870148,2.8507543,0,2023-01-28 10:26:02,morning,Fiber,WARNING
1674929963,64,98.92196,100.197556,7.067155,0,2023-01-28 18:19:23,day,Excimer,OK
1675038999,94,10.805542,74.64096,6.992647,0,2023-01-30 00:36:39,night,Excimer,OK
1675045062,69,54.05255,15.273312,0.9037963,0,2023-01-30 02:17:42,night,Excimer,OK
1675050183,81,48.647976,83.97748,8.593821,0,2023-01-30 03:43:03,night,Nd:YAG,OK
1675115399,51,32.79392,14.350979,104.91109,0,2023-01-30 21:49:59,day,Nd:YAG,OK
1675129324,12,14.579436,12.7319,2.6678877,0,2023-01-31 01:42:04,night,Fiber,OK
1675147633,70,44.325867,41.656815,10.620031,0,2023-01-31 06:47:13,morning,CO2,OK
1675161017,99,53.104393,64.35067,5.5283446,0,2023-01-31 10:30:17,morning,Excimer,OK
1675167057,57,76.86453,20.580074,12.402742,0,2023-01-31 12:10:57,morning,Fiber,OK
1675244644,18,49.15503,60.207745,8.179084,0,2023-02-01 09:44:04,morning,Diode,OK
1675285775,72,104.301674,86.02614,5.4665704,0,2023-02-01 21:09:35,day,Fiber,WARNING
1675291965,66,79.23498,15.021932,20.436638,0,2023-02-01 22:52:45,night,Nd:YAG,OK
1675311026,94,48.948315,50.302372,4.420753,0,2023-02-02 04:10:26,night,Excimer,OK
1675347083,83,11.82852,54.453144,0.4303414,0,2023-02-02 14:11:23,day,Diode,OK
